src.main.java.com.fsck.k9.mail.store.imap.PermanentFlagsResponse,PermanentFlagsResponse,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\PermanentFlagsResponse.java
src.main.java.com.fsck.k9.mail.store.imap.ResponseCodeExtractor,ResponseCodeExtractor,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ResponseCodeExtractor.java
src.main.java.com.fsck.k9.mail.store.imap.Responses,Responses,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\Responses.java
src.main.java.com.fsck.k9.mail.store.imap.SearchResponse,SearchResponse,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\SearchResponse.java
src.main.java.com.fsck.k9.mail.store.imap.SelectOrExamineResponse,SelectOrExamineResponse,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\SelectOrExamineResponse.java
src.main.java.com.fsck.k9.mail.store.imap.UidCopyResponse,UidCopyResponse,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\UidCopyResponse.java
src.main.java.com.fsck.k9.mail.store.imap.UidSearchCommandBuilder,UidSearchCommandBuilder,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\UidSearchCommandBuilder.java
src.main.java.com.fsck.k9.mail.store.imap.UntaggedHandler,UntaggedHandler,Service Provider,interface,k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\UntaggedHandler.java
src.main.java.com.fsck.k9.mail.ssl.DefaultTrustedSocketFactory,DefaultTrustedSocketFactory,Structurer,class,k9mail-library\src\main\java\com\fsck\k9\mail\ssl\DefaultTrustedSocketFactory.java
src.main.java.com.fsck.k9.mail.ssl.KeyChainKeyManager,KeyChainKeyManager,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\ssl\KeyChainKeyManager.java
src.main.java.com.fsck.k9.mail.ssl.LocalKeyStore.LocalKeyStoreHolder,LocalKeyStoreHolder,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\ssl\LocalKeyStore.LocalKeyStoreHolder.java
src.main.java.com.fsck.k9.mail.ssl.LocalKeyStore,LocalKeyStore,Information Holder,class,k9mail-library\src\main\java\com\fsck\k9\mail\ssl\LocalKeyStore.java
src.main.java.com.fsck.k9.mail.ssl.TrustManagerFactory.SecureX509TrustManager,SecureX509TrustManager,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\ssl\TrustManagerFactory.SecureX509TrustManager.java
src.main.java.com.fsck.k9.mail.ssl.TrustManagerFactory,TrustManagerFactory,Service Provider,class,k9mail-library\src\main\java\com\fsck\k9\mail\ssl\TrustManagerFactory.java
src.main.java.com.fsck.k9.mail.ssl.TrustedSocketFactory,TrustedSocketFactory,Service Provider,interface,k9mail-library\src\main\java\com\fsck\k9\mail\ssl\TrustedSocketFactory.java
